X,Y,Z,timestamp
-2.078125,-3.23242188,-2.15234375,632
-1.50195313,-3.34765625,-2.24609375,636
-1.2578125,-3.70117188,-2.00195313,640
-1.06738281,-3.87695313,-1.97460938,644
-0.73095703,-3.37109375,-2.109375,648
-0.75732422,-3.16210938,-1.81445313,651
-0.74365234,-3.34570313,-1.45410156,656
-0.55371094,-3.09570313,-1.26660156,660
-0.60595703,-2.66992188,-1.46972656,664
-0.97216797,-3.1328125,-1.53125,668
-0.78710938,-3.72070313,-1.87597656,676
-0.77197266,-3.97070313,-2.19921875,680
-0.99609375,-4.13671875,-2.55078125,706
-1.03613281,-4.02734375,-2.89257813,711
-1.12597656,-3.66210938,-3.13671875,717
-1.38476563,-3.375,-3.359375,727
-1.640625,-3.25195313,-3.62695313,731
-1.88769531,-3.18164063,-3.703125,757
-1.94726563,-2.90039063,-3.68359375,761
-2.19140625,-2.625,-3.4140625,767
-2.390625,-2.36328125,-3.4140625,777
-2.45507813,-2.29101563,-3.4296875,781
-2.58398438,-2.75195313,-3.34179688,807
-2.40429688,-2.75,-3.13476563,818
-2.27734375,-2.69921875,-2.83789063,822
-2.02734375,-2.99414063,-2.87890625,827
-1.66992188,-3.15234375,-2.70898438,835
-1.24121094,-3.01757813,-2.48632813,847
-0.94873047,-2.27929688,-2.46875,851
-1.58398438,-2.06640625,-1.99121094,877
-1.49902344,-1.96582031,-1.85546875,885
-1.06152344,-1.0390625,-1.67773438,889
-1.08691406,-0.70800781,-1.49414063,897
-0.91943359,-1.06054688,-1.60351563,902
-1.01269531,-1.63867188,-1.57128906,927
-1.35742188,-2.15625,-1.28417969,931
-0.99267578,-1.54882813,-1.17578125,935
-0.62792969,-0.89794922,-1.265625,947
-0.38671875,-1.10546875,-1.72167969,951
-0.68847656,-1.91210938,-2.2265625,977
-0.84521484,-2.47070313,-2.43554688,982
-0.68847656,-2.70507813,-2.32421875,986
-0.60986328,-2.58007813,-2.19140625,997
-0.61865234,-2.36328125,-2.11328125,1001
-0.44946289,-2.34960938,-2.16601563,1027
-0.35009766,-2.15234375,-2.62109375,1038
-0.59130859,-1.77148438,-3.28515625,1055
-0.85400391,-1.78808594,-3.45898438,1060
-0.85400391,-1.78808594,-3.45898438,1072
-1.578125,-3.5703125,-2.90234375,1089
-2.02539063,-5.19921875,-2.79882813,1094
-1.71679688,-5.2734375,-2.87890625,1106
-1.95410156,-3.80078125,-2.484375,1109
-2.19335938,-3.0390625,-2.29492188,1114
-1.96191406,-2.7578125,-2.140625,1122
-1.43652344,-1.7421875,-2.43164063,1127
-1.40625,-1.45703125,-2.65039063,1139
-1.23242188,-1.51074219,-2.70703125,1147
-1.0703125,-1.19433594,-2.72460938,1157
-1.15820313,-1.06738281,-2.58007813,1167
-1.10351563,-1.44628906,-2.57226563,1172
-1.14160156,-2.0,-2.5546875,1198
-1.16308594,-2.59960938,-2.50976563,1207
-1.07617188,-2.93554688,-2.66992188,1211
-1.02539063,-3.171875,-2.74609375,1217
-1.03125,-3.54101563,-2.58203125,1224
-0.98095703,-4.3046875,-2.66796875,1248
-1.09863281,-4.4609375,-2.85351563,1258
-1.01757813,-3.59960938,-3.00585938,1275
-0.91845703,-2.54492188,-2.81640625,1280
-0.859375,-3.34960938,-2.875,1292
-0.86962891,-4.0546875,-2.1171875,1309
-1.44238281,-2.6484375,-1.13671875,1325
-1.3125,-1.43359375,-1.33789063,1342
-0.92675781,-0.96191406,-1.79003906,1347
-0.69824219,-1.37597656,-1.95507813,1359
-0.76025391,-1.39648438,-1.84277344,1380
-0.89355469,-1.40820313,-2.00390625,1386
-0.85546875,-1.59472656,-2.26953125,1392
-0.70068359,-1.93261719,-2.359375,1396
-0.78808594,-2.67382813,-2.58789063,1403
-0.51220703,-2.6640625,-2.78320313,1408
-0.27148438,-2.26367188,-2.76171875,1419
-0.28686523,-1.92773438,-2.71679688,1427
-0.29077148,-1.89746094,-2.6640625,1444
-0.09552002,-1.97070313,-2.65234375,1449
-0.11773682,-1.87890625,-2.4296875,1453
-0.09875488,-1.80957031,-2.38476563,1478
-0.06488037,-1.84082031,-2.39648438,1495
-0.22729492,-2.078125,-2.30273438,1512
-0.26025391,-2.53710938,-2.29296875,1517
-0.21606445,-2.88867188,-2.30859375,1529
-0.09698486,-2.90234375,-2.40820313,1545
-0.11376953,-2.8203125,-2.25976563,1549
-0.25634766,-2.6875,-2.22851563,1554
-0.33032227,-2.63867188,-2.18945313,1562
-0.43432617,-2.625,-2.00976563,1570
-0.43505859,-2.5234375,-2.30273438,1575
-0.47167969,-2.38085938,-2.54882813,1579
-0.41357422,-2.265625,-2.65234375,1588
-0.51367188,-2.5390625,-2.31640625,1592
-0.51171875,-2.75195313,-1.87402344,1618
-0.36328125,-2.33789063,-1.54882813,1622
-0.49365234,-1.67675781,-1.60449219,1626
-0.859375,-1.50292969,-1.72851563,1638
-0.94335938,-1.82128906,-1.77148438,1642
-0.93603516,-2.40625,-1.85839844,1668
-0.93066406,-2.48632813,-1.73046875,1672
-0.86376953,-2.08398438,-1.56054688,1675
-0.80810547,-1.87695313,-1.74902344,1698
-1.16015625,-2.40234375,-2.24023438,1714
-1.39453125,-3.20117188,-2.58398438,1731
-1.31347656,-3.51757813,-2.56835938,1736
-1.14746094,-2.9921875,-2.62304688,1740
-1.34277344,-2.95898438,-2.578125,1748
-1.70898438,-3.48632813,-2.328125,1753
-1.47460938,-3.36328125,-2.38867188,1765
-0.984375,-2.68554688,-3.00390625,1770
-0.88525391,-2.4140625,-3.29882813,1782
-1.39746094,-2.42382813,-2.92773438,1788
-0.91894531,-3.08007813,-3.29882813,1799
-1.125,-3.52148438,-2.93164063,1808
-1.36132813,-3.68945313,-2.6640625,1812
-1.04589844,-3.04492188,-2.43359375,1841
-1.05371094,-3.203125,-2.26171875,1844
-0.78369141,-2.87304688,-2.47070313,1868
-0.96630859,-2.65625,-2.53320313,1871
-1.12402344,-2.66796875,-2.21875,1875
-1.0078125,-2.4609375,-2.03320313,1898
-0.71044922,-2.171875,-2.04296875,1901
-0.53759766,-1.98730469,-2.10546875,1905
-0.59375,-1.99121094,-2.34960938,1928
-0.76806641,-2.0078125,-2.234375,1931
-0.84130859,-1.8125,-2.03320313,1935
-0.80615234,-1.53417969,-1.76757813,1958
-0.92041016,-1.92480469,-1.83984375,1962
-0.74707031,-2.35351563,-1.82617188,1966
-0.68603516,-2.16796875,-1.93847656,1978
-0.76464844,-2.13671875,-2.34570313,1982
-0.84619141,-2.4609375,-2.26953125,2008
-1.02539063,-2.77734375,-2.0,2019
-0.91455078,-1.86914063,-1.859375,2035
-0.93261719,-0.80419922,-1.71386719,2040
-0.99804688,-0.77783203,-0.99902344,2044
-0.60742188,-1.16015625,-1.07519531,2048
-0.47924805,-1.96972656,-1.73925781,2059
-0.73144531,-3.09179688,-1.73339844,2063
-0.78808594,-3.49023438,-1.8203125,2088
-0.90820313,-3.22070313,-2.15234375,2092
-0.99023438,-2.9765625,-2.4921875,2103
-1.02832031,-2.75,-2.51367188,2108
-1.01464844,-2.46679688,-2.51171875,2120
-1.06835938,-2.71679688,-2.5859375,2128
-0.91259766,-3.06835938,-2.65820313,2137
-0.92041016,-3.08007813,-2.79101563,2148
-1.1875,-3.04296875,-2.83789063,2152
-1.21582031,-3.0546875,-2.68164063,2178
-1.24511719,-3.19140625,-2.18554688,2183
-1.09277344,-3.16015625,-2.19335938,2187
-0.99902344,-2.77148438,-2.53125,2198
-1.27246094,-2.7734375,-2.50390625,2202
-1.29296875,-3.00390625,-2.56640625,2228
-1.27636719,-3.22070313,-2.73046875,2232
-1.47558594,-3.97265625,-2.65625,2236
-1.5546875,-4.38671875,-2.24609375,2248
-1.57324219,-3.79101563,-1.95996094,2252
-1.63769531,-3.171875,-1.70410156,2278
-1.50097656,-3.27148438,-1.60742188,2289
-1.45117188,-3.5703125,-1.59472656,2306
-1.53320313,-3.125,-1.65429688,2311
-1.5625,-2.60351563,-1.90136719,2323
-1.6484375,-2.36328125,-1.73046875,2340
-1.77636719,-2.06054688,-1.31640625,2345
-1.71289063,-1.77539063,-1.21679688,2357
-1.64355469,-1.63085938,-1.5078125,2374
-1.96972656,-1.65917969,-1.55273438,2379
-2.26171875,-0.56787109,-1.15820313,2383
-2.35351563,-0.11517334,-1.02539063,2390
-2.24023438,-0.91064453,-1.20019531,2408
-2.484375,-1.52539063,-1.00195313,2421
-2.46875,-1.5546875,-1.12890625,2425
-2.39453125,-2.609375,-1.61230469,2429
-2.53710938,-3.49414063,-1.94140625,2433
-2.671875,-2.9140625,-1.91308594,2438
-2.44140625,-2.79296875,-1.83886719,2443
-2.11914063,-2.81445313,-1.96875,2468
-1.90820313,-2.49414063,-1.87597656,2475
-1.60742188,-2.671875,-2.2109375,2492
-1.609375,-2.95898438,-2.453125,2497
-1.69921875,-3.03125,-2.4375,2509
-1.28710938,-3.37109375,-3.15234375,2525
-1.203125,-3.46289063,-3.16015625,2530
-1.22753906,-3.52734375,-3.0625,2542
-1.23730469,-3.56445313,-2.734375,2548
-1.17480469,-3.52539063,-2.3203125,2559
-1.12890625,-3.36914063,-2.01171875,2568
-0.96923828,-3.171875,-1.97167969,2572
-0.85205078,-3.13085938,-2.04492188,2598
-0.87109375,-3.30273438,-2.1953125,2602
-0.80664063,-3.4296875,-2.46875,2610
-0.67724609,-3.328125,-2.75390625,2618
-0.48925781,-3.06445313,-2.86914063,2627
-0.33105469,-2.8046875,-2.8046875,2638
-0.26489258,-2.66992188,-2.49609375,2642
-0.24365234,-2.62890625,-2.18164063,2668
-0.23693848,-2.75390625,-1.99609375,2672
-0.17663574,-2.88867188,-1.93457031,2676
0.00548553,-2.81054688,-1.97460938,2688
0.09375,-2.625,-1.88378906,2692
0.07360839999999999,-2.61328125,-1.70117188,2718
0.12194824,-2.671875,-1.61328125,2722
0.25537109,-2.61523438,-1.64648438,2726
0.45800781,-2.21289063,-1.74121094,2738
0.65234375,-1.75292969,-1.93945313,2742
0.68505859,-1.76855469,-2.06835938,2768
0.85693359,-2.24804688,-2.20117188,2783
0.88427734,-2.30273438,-2.2109375,2788
0.88916016,-2.19335938,-2.53515625,2792
0.92724609,-2.61523438,-2.74609375,2818
0.66308594,-3.01953125,-2.68554688,2830
0.4284668,-2.86328125,-2.70703125,2847
0.19763184,-2.70703125,-2.75,2861
-0.00887299,-2.52734375,-2.73828125,2865
0.30151367,-1.87304688,-2.15625,2869
0.72802734,-1.29980469,-1.703125,2873
0.66796875,-0.96240234,-1.63378906,2878
0.17285156,-1.20117188,-1.41113281,2883
-0.34130859,-2.08007813,-1.05566406,2908
-0.40112305,-2.2578125,-1.02832031,2912
-0.13769531,-1.81933594,-1.0,2929
-0.20361328,-1.93652344,-1.00878906,2934
-0.53857422,-2.42382813,-1.3046875,2949
-0.58154297,-2.67773438,-1.60058594,2965
-0.51025391,-2.76953125,-1.6796875,2970
-0.71337891,-2.72851563,-1.78222656,2982
-0.86376953,-2.76171875,-1.73925781,2988
-0.91992188,-2.75,-1.56445313,2999
-0.86816406,-2.7890625,-1.56835938,3008
-0.90673828,-3.90625,-1.87890625,3012
-1.04003906,-4.04296875,-1.97070313,3038
-1.24609375,-3.54882813,-1.68164063,3050
-1.27832031,-3.01953125,-1.33691406,3067
-1.09863281,-2.32617188,-1.30371094,3072
-0.96191406,-2.61914063,-1.79589844,3084
-0.97900391,-3.26171875,-2.13671875,3100
-1.0390625,-3.15234375,-2.0390625,3105
-1.12402344,-2.70703125,-1.74511719,3109
-1.14648438,-2.44335938,-1.35839844,3117
-1.36328125,-2.6875,-1.14550781,3122
-1.36914063,-2.9921875,-1.4140625,3134
-1.29003906,-3.43164063,-1.70410156,3139
-1.36035156,-3.66992188,-1.79980469,3151
-1.39941406,-3.20703125,-1.83300781,3158
-1.4296875,-3.015625,-1.68847656,3162
-1.43554688,-3.0,-1.43554688,3188
-1.35058594,-2.49023438,-1.23632813,3202
-1.44726563,-2.12695313,-1.13378906,3219
-1.47851563,-2.31445313,-0.92138672,3224
-1.65722656,-2.84765625,-0.90869141,3236
-1.68457031,-2.96875,-0.82861328,3240
-1.49414063,-2.84765625,-0.95898438,3245
-1.42382813,-2.73046875,-0.88769531,3253
-1.44335938,-2.81835938,-0.87988281,3258
-1.53027344,-2.94726563,-0.84228516,3269
-1.53027344,-2.92773438,-0.69433594,3281
-1.4609375,-2.93945313,-0.74755859,3285
-1.39746094,-2.99609375,-0.96826172,3308
-1.38671875,-3.00976563,-0.99902344,3312
-1.35546875,-3.02929688,-0.89501953,3320
-1.24902344,-3.07617188,-0.85595703,3328
-1.21582031,-3.02929688,-0.828125,3332
-1.2109375,-2.93945313,-0.75244141,3358
-1.12792969,-2.875,-0.71435547,3371
-1.06640625,-2.79101563,-0.70654297,3386
-0.90283203,-2.48828125,-0.80761719,3391
-0.90332031,-2.37304688,-0.90136719,3405
-0.90087891,-2.5234375,-0.95849609,3421
-0.81982422,-2.6875,-0.8671875,3426
-0.83203125,-2.83984375,-1.01464844,3430
-0.82177734,-2.91992188,-1.1875,3434
-0.79296875,-2.95507813,-1.27148438,3439
-0.70800781,-2.99023438,-1.37011719,3455
-0.63818359,-2.79882813,-1.31933594,3460
-0.64648438,-2.7421875,-1.29394531,3472
-0.73095703,-3.00195313,-1.36132813,3478
-0.67871094,-3.24609375,-1.34375,3489
-0.53564453,-3.296875,-1.29980469,3498
-0.57275391,-3.20898438,-1.47363281,3502
-0.74169922,-3.33984375,-1.55175781,3528
-0.60595703,-3.45507813,-1.64648438,3540
-0.54492188,-3.42382813,-1.74609375,3557
-0.56005859,-3.25195313,-1.80859375,3562
-0.63818359,-3.328125,-1.91601563,3586
-0.61669922,-3.52539063,-1.98632813,3591
-0.59960938,-3.58007813,-1.8671875,3607
-0.41357422,-3.421875,-1.72070313,3624
-0.27856445,-3.28125,-1.8125,3629
-0.42602539,-3.40429688,-1.95019531,3641
-0.44799805,-3.57226563,-2.11132813,3658
-0.32617188,-3.55078125,-2.24804688,3675
-0.25439453,-3.390625,-2.33007813,3680
-0.22644043,-3.23046875,-2.34765625,3691
-0.19470215,-3.10546875,-2.38476563,3708
-0.2980957,-3.20507813,-2.4609375,3725
-0.32666016,-3.15429688,-2.45898438,3742
-0.31958008,-2.93359375,-2.55273438,3751
-0.30151367,-2.67578125,-2.64453125,3755
-0.29418945,-2.44140625,-2.5859375,3759
-0.26879883,-2.34570313,-2.5859375,3763
-0.20861816,-2.33398438,-2.60742188,3767
-0.20959473,-2.45703125,-2.69726563,3771
-0.2890625,-2.54492188,-2.63476563,3775
-0.25146484,-2.5859375,-2.53710938,3780
-0.23486328,-2.53125,-2.58398438,3784
-0.12854004,-2.41601563,-2.6171875,3788
-0.09197998,-2.5703125,-2.69335938,3799
-0.18908691,-2.8125,-2.75390625,3803
-0.21752929999999995,-2.77734375,-2.71484375,3828
-0.25024414,-2.6171875,-2.70117188,3832
-0.41430664,-2.60742188,-2.73046875,3837
-0.49658203,-2.5703125,-2.69140625,3849
-0.49804688,-2.3359375,-2.7265625,3860
-0.45849609,-2.22851563,-2.71289063,3869
-0.45849609,-2.22851563,-2.71289063,3877
-0.46411133,-2.46289063,-2.70507813,3889
-0.50878906,-2.64648438,-2.69726563,3893
-0.61572266,-2.8125,-2.76953125,3919
-0.65869141,-2.95117188,-2.90625,3923
-0.71630859,-2.74609375,-2.83203125,3926
-0.67480469,-2.73242188,-2.85351563,3939
-0.60058594,-2.7734375,-2.79882813,3943
-0.50976563,-2.8046875,-2.703125,3969
-0.47998047,-2.9140625,-2.61914063,3973
-0.59130859,-3.04296875,-2.59570313,3977
-0.73535156,-3.21289063,-2.5078125,3989
-0.83642578,-3.21289063,-2.51171875,3996
-0.90478516,-3.22851563,-2.5234375,4019
-0.984375,-3.2109375,-2.47265625,4030
-0.87988281,-3.04492188,-2.4453125,4047
-0.82519531,-2.6875,-2.38867188,4052
-0.89697266,-2.48632813,-2.34375,4063
-0.99023438,-2.4453125,-2.3828125,4067
-0.98974609,-2.34960938,-2.51367188,4072
-0.95361328,-2.265625,-2.49414063,4080
-0.96533203,-2.125,-2.2734375,4089
-1.04589844,-1.9296875,-2.20507813,4093
-1.1875,-1.86132813,-2.16601563,4119
-1.32910156,-2.02539063,-2.203125,4131
-1.34375,-2.109375,-2.25390625,4148
-1.296875,-2.02734375,-2.21875,4153
-1.24023438,-1.94726563,-2.20507813,4165
-1.25390625,-2.0859375,-2.20507813,4181
-1.21386719,-2.16796875,-2.078125,4187
-1.14941406,-2.17773438,-1.98046875,4191
-1.109375,-2.37695313,-1.94628906,4195
-0.93701172,-2.55078125,-1.91601563,4211
-0.88427734,-2.75585938,-1.87402344,4215
-0.84179688,-2.93945313,-1.76074219,4219
-0.79394531,-3.06445313,-1.76269531,4229
-0.55859375,-3.01171875,-2.01757813,4234
-2.375,-5.41015625,-1.59765625,4259
-0.28393555,-3.64453125,-0.69970703,4266
-0.47753906,-0.90380859,-1.11328125,4283
-1.32617188,-2.41210938,-1.63476563,4288
-0.11291504,-2.95507813,-2.66992188,4300
-1.33300781,-2.0859375,-3.08789063,4317
-1.56542969,-1.02929688,-1.62890625,4322
-0.99707031,0.06091309,-1.2578125,4334
-1.07617188,-2.37109375,-1.47167969,4355
-0.78222656,-2.8359375,-1.97851563,4359
-1.41699219,-3.10351563,-1.73046875,4364
-1.15527344,-3.72265625,-2.02539063,4369
-1.03613281,-3.76367188,-1.97265625,4384
-1.09375,-3.50195313,-1.65429688,4389
-0.85302734,-3.25390625,-1.62695313,4401
-0.52685547,-2.18945313,-1.67382813,4409
-0.32495117,-1.33105469,-2.04101563,4418
-0.62792969,-1.23242188,-2.06445313,4429
-0.74707031,-1.43457031,-2.31445313,4432
-1.11914063,-1.55957031,-1.70800781,4459
-0.92529297,-2.33398438,-1.64648438,4462
-0.62841797,-2.67773438,-2.203125,4466
-0.99365234,-2.95898438,-2.265625,4479
-0.92431641,-2.79296875,-2.25,4482
-0.66210938,-1.74316406,-2.4609375,4509
-0.75683594,-0.93847656,-3.23828125,4520
-0.8515625,-0.76367188,-3.74804688,4537
-0.91113281,-1.33300781,-4.5234375,4542
-1.08984375,-2.05859375,-4.5859375,4554
-0.96826172,-2.21484375,-4.01171875,4557
-0.67138672,-1.15820313,-3.50976563,4562
-0.70898438,0.1262207,-2.98046875,4570
-0.77197266,0.64648438,-1.95410156,4579
-0.82910156,0.12512207,-0.95898438,4587
-0.33056641,-1.43066406,-1.44628906,4604
-0.30908203,-1.76464844,-2.38085938,4628
-0.19177246,-1.81152344,-2.921875,4638
0.31347656,-1.2890625,-3.12890625,4650
0.546875,-0.89208984,-3.34570313,4655
0.77441406,-0.92529297,-3.89648438,4659
0.81689453,-1.00292969,-4.05078125,4668
0.92431641,-0.97314453,-3.90039063,4673
0.76318359,-1.27441406,-3.78515625,4699
0.61181641,-1.89941406,-3.703125,4705
0.53955078,-2.65234375,-3.72265625,4721
0.39550781,-3.31054688,-3.765625,4726
0.33032227,-3.60742188,-3.921875,4740
-0.05010986,-4.0625,-4.58984375,4756
0.19653320000000002,-3.76171875,-4.828125,4761
0.23461914,-3.40820313,-4.84375,4765
0.11230469,-3.4140625,-4.80859375,4789
-0.02545166,-3.86914063,-4.78515625,4807
-0.15905762,-4.24609375,-4.58984375,4824
-0.24328613,-4.296875,-4.2890625,4829
-0.35083008,-4.31640625,-4.0078125,4841
-0.51074219,-4.42578125,-3.90234375,4858
-0.71875,-4.43359375,-3.7890625,4874
-1.02539063,-4.1875,-3.64648438,4879
-1.31054688,-3.56640625,-3.62109375,4891
-1.45703125,-2.82226563,-3.7265625,4908
-1.74023438,-2.39648438,-3.69726563,4925
-1.9140625,-2.2734375,-3.58203125,4929
-1.91503906,-2.41210938,-3.34375,4934
-2.15039063,-2.34375,-2.85351563,4942
-2.35351563,-2.28125,-2.16015625,4946
-2.37890625,-2.25585938,-1.56933594,4950
-2.38476563,-2.21875,-1.26171875,4953
-2.34570313,-2.44921875,-1.15039063,4958
-2.28710938,-2.74023438,-1.13769531,4976
-2.11914063,-2.8515625,-1.09277344,4979
-1.86230469,-2.90429688,-1.20996094,4984
-1.60449219,-2.74804688,-1.17382813,4989
-1.34277344,-2.4765625,-1.171875,4999
-1.20117188,-2.65429688,-1.31152344,5002
-1.26171875,-2.96679688,-1.58203125,5029
-1.55957031,-3.01171875,-1.56542969,5032
-1.90039063,-2.9921875,-1.20214844,5043
-1.95507813,-2.9609375,-0.70898438,5048
-1.83496094,-2.96289063,-0.28100586,5060
-1.83007813,-2.89453125,0.01806641,5069
-1.9453125,-2.65625,0.17602539,5078
-2.02148438,-2.34960938,0.22900391,5089
-2.1171875,-2.0234375,0.10583496,5093
-2.29492188,-2.05859375,-0.16040039,5119
-2.40234375,-2.38671875,-0.59423828,5123
-2.38476563,-2.71875,-1.01367188,5128
-2.49023438,-2.91601563,-1.12402344,5139
-2.49804688,-2.953125,-1.05078125,5143
-2.2578125,-2.86132813,-0.99316406,5169
-2.05078125,-2.83203125,-1.08496094,5179
-1.99121094,-3.00195313,-1.30175781,5183
-1.91503906,-2.6328125,-0.81982422,5188
-1.63085938,-2.23828125,-0.63525391,5196
-1.52441406,-2.57226563,-0.64404297,5219
-1.43945313,-2.78125,-0.52490234,5229
-1.31347656,-2.66601563,-0.34301758,5238
-1.28613281,-2.76367188,-0.30810547,5243
-1.40429688,-3.05273438,-0.29467773,5247
-1.47753906,-3.38085938,-0.44628906,5259
-1.66210938,-3.25195313,-0.3347168,5263
-1.58789063,-2.87890625,-0.46630859,5289
-1.49316406,-2.93945313,-0.62988281,5293
-1.46582031,-3.20898438,-0.87353516,5297
-1.3359375,-3.3203125,-1.16699219,5309
-1.25683594,-3.22265625,-1.39453125,5313
-1.18066406,-3.17382813,-1.55761719,5339
-1.09375,-2.92578125,-1.68261719,5343
-1.03027344,-2.78515625,-1.78417969,5348
-0.95068359,-2.63476563,-1.87011719,5359
-0.95068359,-2.63476563,-1.87011719,5363
-0.90185547,-2.3359375,-2.390625,5389
-0.81445313,-2.5078125,-2.46289063,5399
-0.74511719,-2.546875,-2.453125,5416
-0.95166016,-2.953125,-2.25195313,5421
-0.91796875,-2.91796875,-2.25976563,5433
-0.95214844,-3.08203125,-2.07226563,5449
-0.94873047,-2.44921875,-2.171875,5454
-1.03515625,-2.96289063,-1.92773438,5466
-0.80810547,-3.0546875,-1.92285156,5483
-0.83789063,-3.015625,-1.97070313,5488
-0.78320313,-2.8515625,-1.8125,5500
-0.70947266,-2.4140625,-1.91699219,5504
-0.86621094,-2.34179688,-1.82617188,5508
-0.94677734,-2.51367188,-1.67480469,5513
-0.84228516,-2.77148438,-1.96289063,5517
-0.96484375,-2.99804688,-2.02539063,5529
-0.95068359,-3.11328125,-2.1875,5534
-0.96386719,-2.91601563,-1.984375,5559
-0.88574219,-2.59375,-1.98242188,5563
-0.64599609,-3.13476563,-2.2578125,5579
-0.59179688,-2.80078125,-2.14648438,5583
-0.60839844,-2.90820313,-2.0703125,5609
-0.69189453,-3.30859375,-1.86621094,5613
-0.61376953,-3.29296875,-1.75097656,5618
-0.6484375,-3.15039063,-1.60839844,5629
-0.63623047,-2.9609375,-1.66796875,5635
-0.61279297,-3.2265625,-1.93261719,5659
-0.68212891,-3.5703125,-1.90625,5669
-0.56347656,-3.28515625,-1.84082031,5673
-0.48046875,-2.9921875,-1.89160156,5679
-0.58837891,-2.78320313,-1.74804688,5686
-0.52734375,-2.80273438,-1.50585938,5709
-0.48291016,-3.03710938,-1.25683594,5714
-0.43237305,-2.6875,-1.25195313,5720
-0.4387207,-2.79296875,-1.32324219,5729
-0.47949219,-3.26367188,-1.30371094,5737
-0.41235352,-3.34179688,-1.48046875,5749
-0.46704102,-3.1484375,-1.59960938,5753
-0.54052734,-2.921875,-1.52246094,5779
-0.46655273,-2.9453125,-1.58007813,5783
-0.5546875,-3.12109375,-1.65722656,5787
-0.52441406,-3.23242188,-1.703125,5799
-0.52246094,-3.17382813,-1.546875,5803
-0.65234375,-3.00976563,-1.54199219,5829
-0.65917969,-2.9375,-1.47753906,5833
-0.70019531,-2.96289063,-1.52050781,5837
-0.64501953,-2.9296875,-1.55957031,5849
-0.65527344,-2.81835938,-1.54785156,5853
-0.70751953,-2.84179688,-1.57128906,5879
-0.74023438,-2.8828125,-1.54101563,5889
-0.73974609,-2.88671875,-1.453125,5906
-0.75976563,-2.91015625,-1.453125,5911
-0.77148438,-2.953125,-1.42578125,5923
-0.75976563,-2.96679688,-1.43945313,5927
-0.8046875,-2.94921875,-1.42675781,5932
-0.82226563,-2.9375,-1.38769531,5940
-0.82568359,-2.9296875,-1.42675781,5951
-0.84863281,-2.984375,-1.43261719,5955
-0.87158203,-2.99414063,-1.70507813,5979
-0.95117188,-2.69921875,-1.92871094,5991
-1.10351563,-2.58398438,-1.91015625,6008
-1.18554688,-2.92382813,-1.90917969,6013
-1.1875,-3.01171875,-1.90917969,6024
-1.19238281,-2.84570313,-1.91894531,6041
-1.18164063,-2.953125,-1.87011719,6046
-1.06933594,-2.8203125,-1.97070313,6058
-1.18554688,-2.9140625,-2.02539063,6062
-1.17773438,-3.09570313,-2.06640625,6067
