X,Y,Z,timestamp
-1.06445313,0.68066406,-0.03991699,485
-0.93994141,0.48608398,-0.81152344,486
-1.01074219,0.41699219,-1.36328125,488
-1.18847656,0.12432861,-1.59277344,516
-1.64941406,0.23779297,-1.44921875,518
-1.85546875,1.11230469,-1.53320313,519
-1.69921875,1.73144531,-1.46289063,547
-1.37695313,1.41796875,-1.59179688,548
-0.93554688,0.98242188,-1.72851563,549
-0.79980469,0.82958984,-1.61230469,580
-0.72265625,0.48022461,-1.55957031,584
-0.43823242,0.08306885,-1.52734375,588
-0.03665161,0.03652954,-1.38671875,601
0.27661133,0.00941467,-1.13671875,604
0.27172852,-0.18713379,-0.98046875,630
0.11157227,-0.35986328,-0.65429688,632
0.03048706,-0.50195313,-0.36474609,633
0.11907959,-0.6953125,-0.59326172,658
0.21411133,-0.57226563,-1.01367188,659
0.11279297,-0.27319336,-1.2734375,661
-0.16223145,-0.40161133,-1.26269531,689
-0.42602539,-0.71777344,-0.86083984,690
-0.58837891,-0.64355469,-0.48754883,692
-0.41748047,-0.27978516,-0.59130859,741
-0.14257813,0.12988281,-0.68310547,742
-0.04418945,0.35107422,-0.85742188,743
0.21826172,0.22998047,-1.53808594,745
0.49951172,-0.1829834,-1.88964844,746
0.36303711,-0.48388672,-1.06933594,769
-0.08416748,-0.82373047,-0.12377930000000001,771
-0.1875,-0.81542969,0.10253906,773
0.05944824,-0.59228516,0.08569336,800
0.24536133,-0.63232422,0.02078247,801
0.33447266,-0.67675781,-0.42480469,803
0.85595703,0.25732422,-1.51953125,830
1.359375,1.27441406,-0.8828125,832
1.13476563,0.97753906,0.37963867,833
0.69042969,-0.12658691,1.04785156,860
0.52148438,-1.56640625,1.41894531,862
0.68261719,-2.25,1.40820313,863
0.90576172,-1.83300781,1.09179688,891
0.86914063,-1.27636719,0.83740234,892
0.54150391,-1.24902344,0.89550781,893
0.19470215,-1.20996094,1.07421875,921
0.00679016,-0.76025391,1.12988281,922
0.01634216,-0.09069824,0.78076172,923
0.10803223,0.40380859,0.51269531,951
0.02975464,0.40380859,0.609375,952
-0.25219727,0.21813965,0.56494141,954
-0.34326172,0.04821777,0.20336914,981
-0.22045898,-0.05932617,-0.32250977,983
-0.25463867,-0.18981934,-0.6875,984
-0.56835938,-0.19946289,-0.70947266,1012
-0.87060547,0.09552002,-0.65820313,1013
-0.85742188,0.74707031,-0.80078125,1014
-0.83789063,0.64599609,-1.22851563,1042
-1.58300781,0.55273438,-0.71630859,1043
-1.36816406,0.93408203,-0.39379883,1044
-1.0703125,0.81542969,-0.3737793,1072
-0.76025391,0.3046875,-0.61083984,1073
-0.49023438,-0.17993164,-0.6796875,1074
-0.37524414,-0.54150391,-0.66748047,1102
-0.14208984,-0.89501953,-1.11914063,1104
0.0425415,-0.63037109,-1.31933594,1105
-0.11035156,-0.03039551,-0.71191406,1132
-0.23583984,0.34130859,-0.21520996,1134
-0.17138672,0.40917969,-0.18054199,1135
-0.01708984,0.1151123,-0.31542969,1162
0.04678345,-0.35595703,-0.35986328,1164
0.11334229,-0.76318359,-0.42236328,1165
0.21594238,-0.99707031,-0.59033203,1193
0.24902344,-0.94482422,-0.63232422,1196
0.15490723,-0.87109375,-0.44897461,1198
0.15051270000000003,-0.85009766,-0.28100586,1223
0.15795898,-0.77587891,-0.15563965,1225
0.23327637,-0.67041016,-0.1998291,1227
0.32836914,-0.74462891,-0.45605469,1253
0.35668945,-0.74267578,-0.65087891,1255
0.37841797,-0.5859375,-0.62158203,1256
0.32250977,-0.50439453,-0.40576172,1273
0.24645996,-0.38964844,-0.14099121,1278
0.20471191,-0.29638672,0.01972961,1292
0.21374512,-0.42114258,0.04437256,1294
0.24877929999999995,-0.56933594,-0.07263184,1312
0.3046875,-0.61914063,-0.22753906,1314
0.30151367,-0.640625,-0.28833008,1333
0.31396484,-0.59765625,-0.32226563,1334
0.35180664,-0.49780273,-0.54003906,1353
0.29760742,-0.39404297,-0.70507813,1354
0.09100342,-0.13879395,-0.55419922,1384
-0.02006531,0.37402344,-0.23352051,1385
-0.13366699,0.77734375,0.05911255,1387
-0.22131348,0.88671875,0.14257813,1414
-0.14404297,0.68994141,0.04220581,1416
-0.01890564,0.40429688,-0.14953613,1417
0.05587769,0.18835449,-0.33569336,1444
0.05960083,0.01039886,-0.41088867,1446
0.10467529,-0.07128906,-0.45849609,1447
0.14697266,-0.04580688,-0.46240234,1475
0.09100342,0.0458374,-0.38964844,1476
0.02577209,0.24377441,-0.18127441,1477
-0.02894592,0.38671875,0.00852966,1505
-0.02006531,0.44580078,0.08935547,1506
-0.07910156,0.36083984,0.19592285,1508
-0.05764771,0.18701172,0.22375488,1535
-0.07556152,0.034729,0.21826172,1536
-0.09240723,-0.13378906,0.14013672,1538
0.03805542,-0.41821289,-0.04766846,1567
0.16491699,-0.52880859,-0.32861328,1568
0.1282959,-0.25952148,-0.38989258,1569
0.01673889,-0.14672852,-0.2286377,1598
-0.18688965,-0.19116211,-0.03530884,1604
-0.39355469,-0.15380859,0.22875977,1609
-0.46166992,-0.14453125,0.42578125,1617
-0.3581543,-0.19482422,0.44506836,1619
-0.29638672,-0.34301758,0.40722656,1653
-0.25488281,-0.47607422,0.34399414,1654
-0.21276855,-0.60546875,0.20666504,1655
-0.09777832,-0.64990234,-0.09777832,1665
-0.06048584,-0.35913086,-0.14965820000000002,1667
-0.13427734,-0.16015625,-0.09472656,1695
-0.21179199,-0.30957031,-0.07769775,1696
-0.36010742,-0.37695313,0.04336548,1697
-0.56152344,-0.26977539,0.22314453,1725
-0.60400391,-0.11785889,0.3605957,1726
-0.48535156,-0.05352783,0.33056641,1727
-0.37548828,-0.05804443,0.27636719,1755
-0.29052734,-0.26977539,0.01776123,1756
-0.21899414,-0.33837891,-0.17883301,1757
-0.18408203,-0.17956543,-0.21447754,1787
-0.20422363,0.06573486,-0.13195801,1793
-0.23352051,0.18664551,-0.00217628,1803
-0.28857422,0.16137695,0.10333252,1808
-0.34350586,0.07116699,0.17565918,1816
-0.30541992,0.04019165,0.17797852,1827
-0.17822266,0.05456543,0.10351563,1830
-0.10186768,0.08209229,-0.04238892,1857
-0.05194092,0.07727051,-0.12261963,1861
-0.02429199,0.06143188,-0.09271239999999999,1864
-0.01157379,0.03213501,-0.1036377,1877
0.00586319,-0.0038680999999999998,-0.02903748,1881
0.16381836,-0.0302887,-0.01331329,1907
0.21362305,0.03341675,0.11669922,1912
0.20068359,0.002882,0.35717773,1916
0.25170898,-0.17687988,0.47241211,1929
0.39550781,-0.21606445,0.51025391,1933
0.51025391,-0.18554688,0.43725586,1963
0.62792969,-0.20214844,0.38842773,1980
0.67285156,-0.19116211,0.37158203,1984
0.66308594,-0.17407227,0.3190918,1989
0.65478516,-0.21313477,0.2578125,1997
0.66162109,-0.11743164,0.28393555,2014
0.70410156,0.13378906,0.34472656,2019
0.65625,0.2722168,0.36474609,2023
0.58203125,0.21386719,0.35693359,2026
0.48730469,0.07403564,0.32202148,2038
0.3840332,0.07904053,0.20568848,2042
0.20861816,0.12200928,0.1038208,2067
0.14526367,0.13623047,0.02787781,2082
0.18688965,0.15075684,-0.04067993,2084
0.21704102,0.17419434,-0.03527832,2088
0.23608398,0.17883301,-0.11132813,2091
0.17004395,0.21130371,-0.10028076,2118
0.07373047,0.29492188,-0.09020996,2121
-0.0769043,0.31494141,-0.07794189,2123
-0.24108887,0.26147461,-0.05206299,2148
-0.27978516,0.16345215,0.01470947,2151
-0.29663086,0.0375061,-0.02648926,2154
-0.31591797,-0.07806396,-0.08978271,2178
-0.27026367,-0.13769531,-0.11401367,2181
-0.19348145,-0.22509766,-0.12463379,2184
-0.19763184,-0.26342773,-0.06445313,2208
-0.22485352,-0.28857422,0.05307007,2211
-0.25756836,-0.38598633,0.15246582,2214
-0.31982422,-0.43847656,0.27587891,2239
-0.31054688,-0.45532227,0.4074707,2241
-0.28662109,-0.50097656,0.43847656,2244
-0.30102539,-0.58251953,0.40332031,2269
-0.26782227,-0.58300781,0.41796875,2272
-0.23046875,-0.63427734,0.45068359,2275
-0.21679688,-0.65869141,0.51367188,2299
-0.23632813,-0.64453125,0.53613281,2302
-0.20275879,-0.67773438,0.51464844,2305
-0.12768555,-0.70996094,0.4621582,2329
-0.06164551,-0.62402344,0.45483398,2332
-0.04794312,-0.63574219,0.48022461,2335
-0.02220154,-0.67871094,0.50244141,2359
-0.02780151,-0.55859375,0.55761719,2362
0.03591919,-0.43652344,0.61376953,2373
0.1307373,-0.37646484,0.66064453,2380
0.20373535,-0.39550781,0.64697266,2383
0.23315429999999995,-0.3815918,0.62939453,2410
0.21398926,-0.32958984,0.61474609,2413
0.24462891,-0.359375,0.53222656,2415
0.23657227,-0.40136719,0.42895508,2440
0.23022461,-0.23315429999999995,0.38012695,2443
0.26806641,-0.10852051,0.38769531,2446
0.24291992,-0.09960938,0.28173828,2470
0.17578125,-0.00531769,0.22680664,2473
0.10852051,0.20837402,0.27563477,2476
0.07702637,0.18872070000000002,0.28833008,2500
0.06536865,0.14636229999999997,0.29907227,2503
0.04034424,0.11749268,0.31811523,2506
0.04772949,0.03756714,0.29418945,2531
0.09265137,-0.02142334,0.25219727,2533
0.09619141,-0.12890625,0.23083496,2536
0.15405273,-0.16015625,0.11395264,2561
0.2064209,-0.17749023,0.08837891,2574
0.08551025,-0.16174316,0.25756836,2577
0.08288574,-0.00553131,0.34472656,2581
0.08654785,0.10241699,0.38476563,2584
0.06573486,0.01378632,0.32397461,2611
0.05676269999999999,-0.12744141,0.27954102,2614
0.03820801,-0.17028809,0.26904297,2617
0.00212097,-0.0958252,0.32641602,2642
-0.02314758,-0.02539063,0.36425781,2645
0.02398682,-0.00244331,0.39624023,2647
0.0836792,0.02798462,0.39990234,2672
0.05975342,0.04895019999999999,0.35961914,2675
0.08361816,0.05075073,0.39282227,2677
0.03747559,-0.01719666,0.40209961,2702
-0.02706909,0.04824829,0.40893555,2705
0.05792236,0.18762207,0.45458984,2708
0.07135010000000001,0.19812012,0.52148438,2732
0.09289551,0.11541748,0.53710938,2735
0.12188721,0.07336426,0.53808594,2738
0.16467285,0.09783936,0.54492188,2763
0.14685059,0.16748047,0.62841797,2765
0.19274902,0.24377441,0.74609375,2768
0.17297363,0.29077148,0.81494141,2793
0.20031738,0.36816406,0.79296875,2811
0.25561523,0.44238281,0.72998047,2823
0.25512695,0.46801758,0.60546875,2827
0.20397949,0.48071289,0.50390625,2830
0.10473633,0.5,0.50683594,2833
0.02275085,0.54785156,0.67236328,2843
0.00589752,0.62890625,0.77050781,2846
0.05148315,0.68994141,0.79345703,2873
0.12573242,0.80126953,0.76855469,2876
0.24499512,0.95214844,0.81152344,2885
0.30126953,0.98974609,0.83251953,2897
0.19665527,0.81835938,0.77734375,2900
-0.018402099999999998,0.4987793,0.69140625,2913
-0.18847656,0.25830078,0.58740234,2929
-0.15234375,0.17480469,0.47851563,2934
-0.13317871,0.52832031,0.42871094,2936
-0.05740356,0.90332031,0.26879883,2954
-0.07794189,0.69335938,0.07324219,2957
-0.21923828,0.01265717,0.07763672,2984
-0.4453125,-0.83544922,0.44140625,2997
-0.71435547,-1.55175781,0.78369141,3000
-0.84765625,-1.65625,0.82226563,3004
-0.82275391,-1.38671875,0.66748047,3007
-0.77490234,-1.23242188,0.54150391,3034
-0.77929688,-0.828125,0.10198975,3037
-0.77539063,-0.19384766,-0.44116211,3040
-1.05957031,-0.67285156,-0.27563477,3064
-1.27148438,-2.20898438,-0.39990234,3067
-1.31640625,-3.04492188,-0.89746094,3070
-1.14160156,-2.93554688,-1.27246094,3095
-0.93603516,-2.43554688,-1.26269531,3098
-0.81689453,-1.90136719,-1.10449219,3101
-0.82324219,-1.28515625,-1.01269531,3125
-0.94921875,-0.69384766,-1.14453125,3128
-1.15429688,-0.54589844,-1.2265625,3131
-1.203125,-0.70410156,-1.38574219,3155
-0.97851563,-1.33886719,-1.88574219,3158
-0.58300781,-2.43945313,-2.26757813,3161
-0.46435547,-2.24023438,-2.24609375,3185
-0.43676758,-1.02148438,-2.07226563,3188
-0.37963867,0.58886719,-1.45214844,3191
-0.37963867,0.7109375,-1.14355469,3216
-0.17163086,0.50927734,-1.14746094,3219
0.14831543,0.23266602,-1.30078125,3222
0.38647461,0.01889038,-1.30957031,3246
0.4206543,-0.39306641,-0.91845703,3249
0.40258789,-0.84570313,-0.62939453,3252
0.54101563,-0.88623047,-0.48828125,3276
0.67773438,-0.64892578,-0.4855957,3279
0.32910156,0.04650879,-0.12670898,3282
0.00791931,0.72216797,0.44750977,3306
0.22412109,0.69628906,0.36499023,3309
0.18408203,0.61621094,0.1829834,3312
0.21777344,0.11114502,-0.01068878,3337
0.16357422,-0.52441406,-0.328125,3339
-0.22570801,-0.30737305,-0.26416016,3342
-0.67675781,0.4621582,0.10278319999999999,3367
-0.99121094,1.375,0.35253906,3370
-1.07128906,1.92773438,0.50927734,3373
-0.94140625,1.66601563,0.546875,3397
-0.80273438,0.94433594,0.37524414,3400
-0.81298828,0.17553711,0.21166992,3403
-0.88964844,-0.57617188,0.19848633,3427
-0.84082031,-0.74804688,0.24511719,3440
-0.69775391,-0.07183838,0.53222656,3443
-0.75976563,0.4074707,0.85693359,3447
-0.95898438,0.26464844,0.99853516,3450
-0.94824219,-0.03613281,0.98388672,3477
-0.78857422,-0.00105572,1.05664063,3480
-0.52490234,0.578125,0.91845703,3483
-0.36572266,1.04394531,0.50390625,3507
-0.3918457,0.8671875,0.44067383,3510
-0.42700195,0.08746338,0.78808594,3513
-0.32714844,-0.42749023,0.76611328,3538
-0.4230957,-0.48461914,0.94384766,3541
-0.83837891,-0.06018066,1.49023438,3544
-0.68896484,0.06738281,1.07910156,3568
-0.19885254,-0.77099609,0.06033325,3575
0.89404297,-0.24877929999999995,-2.19921875,3578
1.84179688,1.01171875,-3.03710938,3588
1.44042969,0.78173828,-1.31542969,3591
0.76269531,-0.73828125,0.24975586,3619
0.47094727,-1.98828125,0.47485352,3623
0.57617188,-1.80175781,0.39550781,3627
0.89160156,-0.88623047,-0.15014648,3642
0.92919922,-0.15698242,-0.41064453,3655
1.11328125,-0.23742676,-0.46606445,3660
1.0390625,-1.14160156,-0.55517578,3664
0.29638672,-1.98632813,-0.48999023,3693
-0.61425781,-1.97167969,-0.32885742,3705
-1.02148438,-0.95166016,-0.73193359,3709
-0.92236328,0.99414063,-0.82958984,3714
-1.33398438,1.75,0.08465576,3727
-1.60253906,1.26269531,-0.20385742,3732
-0.96044922,0.78759766,-1.23046875,3744
-0.16540527,0.48144531,-1.56933594,3761
-0.04919434,0.36230469,-1.06347656,3777
-0.46313477,0.20141602,0.00134754,3794
-0.40917969,0.06799316,0.22106934,3798
0.07745361,-0.34179688,-0.08673096,3810
-0.58789063,-0.22033691,-0.09185791,3815
-0.97167969,0.94775391,-0.14697266,3828
-1.08496094,1.21289063,0.60449219,3845
-1.10644531,1.11230469,0.46411133,3850
-0.97460938,0.88671875,0.17529297,3854
-0.72167969,0.77246094,-0.3347168,3862
-0.78369141,0.69775391,-0.43823242,3879
-1.1953125,0.58496094,-0.03875732,3896
-1.26367188,0.81201172,0.09735107,3899
-1.14746094,1.26855469,-0.06317139,3905
-0.95849609,2.07421875,0.23852539,3912
-0.84814453,2.40429688,0.54101563,3916
-0.75830078,1.81054688,0.05078125,3920
-0.43701172,0.80810547,-0.54931641,3925
-0.44189453,-0.18139648,-0.37768555,3955
-0.19104004,-0.38769531,0.52832031,3963
-0.11389160000000002,-0.30859375,0.38110352,3967
-0.04907227,-0.17260742,0.41357422,3972
-0.00583267,0.04138184,0.69384766,3976
0.14160156,0.090271,0.56591797,4014
0.34399414,0.07794189,0.24243164,4018
0.38183594,-0.18762207,0.08947754,4031
0.35961914,-0.36401367,0.16638184,4036
0.48828125,-0.4777832,0.33886719,4048
0.53613281,-0.59423828,0.21264648,4052
0.640625,-0.75341797,0.22363281,4062
0.62744141,-0.95800781,0.24133301,4066
0.41162109,-1.00195313,0.1796875,4072
0.25146484,-0.73388672,0.14343262,4082
0.25634766,-0.49755859,0.01733398,4099
0.24157715,-0.31713867,-0.18322754,4105
0.26904297,-0.10516357,-0.33837891,4115
0.14965820000000002,-0.12445068,-0.21752929999999995,4132
-0.03317261,-0.46582031,-0.18176270000000003,4149
-0.08294678,-0.74169922,-0.25317383,4166
-0.03140259,-0.72363281,-0.25366211,4183
0.08178711,-0.57275391,-0.23034668,4200
0.05706787,-0.42138672,-0.20532227,4217
-0.04330444,-0.42700195,-0.23449707,4234
0.05032349,-0.36230469,-0.30664063,4237
0.26733398,-0.12457275,-0.4934082,4241
0.39648438,0.28051758,-0.69384766,4245
0.36157227,0.42919922,-0.58789063,4249
0.23962402,0.35180664,-0.51367188,4254
0.33007813,0.05831909,-0.64160156,4263
0.55664063,-0.23583984,-0.88769531,4267
0.52832031,-0.31958008,-0.95898438,4284
0.38623047,-0.23083496,-0.86767578,4301
0.25317383,-0.26074219,-0.75878906,4305
0.25073242,-0.40454102,-0.73291016,4318
0.40258789,-0.31323242,-0.72460938,4323
0.58837891,-0.3918457,-0.88085938,4327
0.85839844,-0.56542969,-1.328125,4334
0.80517578,-0.55078125,-1.36914063,4338
1.06054688,-0.72753906,-1.27441406,4344
1.140625,-0.72900391,-1.20410156,4352
0.80664063,-0.56152344,-0.72900391,4364
0.55712891,-0.37670898,-0.1986084,4369
0.51416016,-0.41845703,-0.03271484,4394
0.56884766,-0.56542969,-0.24365234,4398
0.57324219,-0.84277344,-0.3815918,4402
0.56103516,-1.2578125,-0.55810547,4415
0.47827148,-1.69238281,-0.66650391,4419
0.34912109,-1.86816406,-0.5625,4445
0.22229004,-1.83496094,-0.2467041,4449
0.17749023,-1.49121094,0.13305664,4453
-0.00271225,-1.09472656,0.56054688,4470
-0.05075073,-0.87646484,0.73242188,4474
-0.04244995,-0.76513672,0.67822266,4487
-0.02702332,-0.6953125,0.54980469,4499
-0.10247803,-0.79394531,0.33251953,4504
-0.17749023,-1.06835938,0.18957520000000003,4508
-0.17663574,-1.3984375,0.15185547,4538
-0.20434570000000002,-1.51074219,0.18041992,4542
-0.21508789,-1.29296875,0.22790527,4547
-0.25976563,-0.80322266,0.47973633,4551
-0.32592773,-0.43164063,0.81494141,4572
-0.39819336,-0.27148438,0.94775391,4589
-0.42236328,-0.43286133,0.93847656,4594
-0.32861328,-0.86035156,0.73535156,4606
-0.23681641,-1.27832031,0.59277344,4612
-0.22741699,-1.60742188,0.515625,4623
-0.22680664,-1.85351563,0.44091797,4628
-0.12683105,-1.82226563,0.15588379,4632
-0.17224121,-1.68066406,-0.07720947,4657
-0.37084961,-1.49511719,-0.08709717,4660
-0.49511719,-1.03515625,-0.01855469,4673
-0.45092773,-0.32958984,0.01438904,4690
-0.25683594,0.04229736,0.20483398,4694
-0.0690918,-0.10272217,0.34204102,4724
0.01576233,-0.51708984,-0.36962891,4741
0.1875,-1.10742188,-0.77001953,4758
0.37304688,-1.67578125,-1.03320313,4775
0.54003906,-1.89550781,-1.07421875,4792
0.50683594,-1.75683594,-1.0546875,4808
0.21276855,-1.30859375,-0.72509766,4825
0.06494141,-0.64697266,-0.33227539,4842
0.28417969,0.01834106,-0.39160156,4846
0.625,0.3503418,-0.42382813,4850
0.5,0.18103027,-0.51025391,4859
-0.07055664,-0.42041016,-0.57861328,4876
-0.59277344,-1.00585938,-0.4519043,4880
-0.73535156,-1.06933594,-0.33618164,4884
-0.484375,-0.55224609,-0.31030273,4893
-0.22875977,0.03775024,-0.45361328,4898
-0.20251465,0.31396484,-0.73388672,4907
-0.45117188,0.18701172,-1.00878906,4911
-0.52001953,0.12792969,-1.14550781,4927
-0.35717773,0.35571289,-1.02832031,4930
-0.35791016,0.64306641,-0.71923828,4934
-0.69140625,0.77050781,-0.22888184,4938
-0.81103516,0.99853516,-0.13793945,4943
-0.65722656,0.95849609,-0.22729492,4960
-0.61962891,0.61230469,-0.20996094,4977
-0.6015625,0.22485352,-0.2590332,4994
-0.58056641,-0.05432129,-0.1003418,4999
-0.54003906,-0.5703125,-0.16052246,5011
-0.65039063,-0.91503906,-0.27319336,5028
-0.828125,-0.63183594,0.07489014,5045
-0.82226563,0.36669922,0.24707031,5048
-0.62890625,1.50488281,0.25170898,5062
-0.55810547,1.67578125,0.47509766,5067
-0.58154297,0.95117188,0.4909668,5078
-0.48876953,0.11090088,0.13427734,5082
-0.29980469,-0.68701172,-0.38354492,5095
-0.24060059,-0.68017578,-0.56982422,5107
-0.3515625,0.00153542,-0.08886719,5112
-0.40405273,0.47802734,0.51367188,5117
-0.55224609,0.80908203,1.06640625,5121
-0.60986328,1.05566406,1.29882813,5129
-0.53173828,0.91552734,0.95849609,5146
-0.37133789,0.49536133,0.32983398,5150
-0.15222168,0.29174805,-0.21252441,5155
-0.08062744,0.22485352,-0.48168945,5163
-0.18823242,0.16040039,-0.4309082,5167
-0.38061523,-0.28662109,-0.17150879,5170
-0.52685547,-0.77099609,-0.1796875,5175
-0.68994141,-0.71337891,-0.06033325,5179
-0.85449219,-0.47631836,0.3984375,5197
-0.91113281,-0.17004395,0.78125,5213
-1.03710938,0.02453613,0.81347656,5219
-1.10351563,-0.09173584,0.49145508,5232
-1.01074219,-0.30322266,0.14270020000000003,5237
-0.85644531,-0.42456055,-0.03793335,5241
-0.79736328,-0.63916016,-0.16455078,5249
-0.78466797,-0.84179688,-0.27685547,5252
-0.67919922,-0.78710938,-0.12597656,5280
-0.66748047,-0.55810547,0.18920898,5283
-0.71630859,-0.41552734,0.33837891,5286
-0.72558594,-0.39868164,0.26464844,5310
-0.58691406,-0.38720703,0.24353027,5313
-0.38232422,-0.44824219,0.13647461,5316
-0.34570313,-0.46337891,-0.03433228,5340
-0.34545898,-0.46582031,-0.13085938,5343
-0.29980469,-0.6640625,-0.33154297,5346
-0.28808594,-0.81298828,-0.52832031,5370
-0.42382813,-0.58398438,-0.44946289,5373
-0.66992188,-0.03781128,-0.25415039,5376
-0.921875,0.42700195,-0.01437378,5401
-1.06933594,0.51904297,0.18823242,5403
-1.15136719,0.2244873,0.23693848,5406
-1.11621094,-0.29125977,0.12548828,5431
-1.10253906,-0.76074219,-0.04553223,5434
-1.00585938,-0.88525391,-0.31591797,5437
-0.94921875,-0.64697266,-0.26269531,5461
-0.78857422,-0.35205078,-0.19055176,5464
-0.78564453,-0.07592773,0.03857422,5467
-0.91748047,-0.1517334,0.30810547,5491
-0.91015625,-0.41943359,0.36450195,5494
-0.78222656,-0.74951172,0.34887695,5497
-0.58300781,-1.01464844,0.37670898,5521
-0.4597168,-1.16699219,0.46728516,5524
-0.45263672,-1.29882813,0.51757813,5527
-0.46533203,-1.40136719,0.41821289,5552
-0.39550781,-1.36425781,0.23681641,5555
-0.16418457,-1.22070313,-0.04959106,5557
-0.1607666,-0.93115234,-0.03146362,5582
-0.13854979999999997,-0.37670898,0.1083374,5585
-0.14965820000000002,0.07348633,0.22106934,5588
-0.25073242,0.00509644,0.34326172,5613
-0.19519043,-0.359375,0.33081055,5616
-0.09869385,-0.66992188,0.23913574,5618
-0.01068115,-0.82275391,0.26538086,5642
0.11541748,-0.72216797,0.29052734,5645
0.18603516,-0.58300781,0.26782227,5648
0.21350098,-0.50390625,0.22094727,5672
0.36987305,-0.32788086,0.18481445,5675
0.4050293,-0.01945496,0.37353516,5678
0.43554688,0.50634766,0.63476563,5703
0.42919922,0.89794922,0.92919922,5706
0.44580078,1.08984375,1.02929688,5709
0.47631836,1.15039063,1.05664063,5733
0.51318359,1.00097656,1.109375,5736
0.5703125,0.83642578,1.171875,5739
0.67382813,0.76806641,1.10351563,5763
0.77587891,0.85595703,1.05664063,5766
0.86816406,1.10449219,1.05273438,5769
0.90771484,1.49023438,1.22558594,5793
1.08398438,1.8359375,1.26269531,5796
1.14160156,1.86523438,1.21875,5799
1.16601563,1.87304688,1.11621094,5824
1.16894531,1.8125,1.07128906,5827
1.06054688,1.55175781,0.98291016,5830
0.95507813,1.18261719,0.78808594,5854
0.95996094,0.87695313,0.45751953,5857
0.90185547,0.65136719,0.09564209,5859
0.91650391,0.81201172,-0.11083984,5884
0.88037109,1.09863281,-0.17553711,5887
0.81787109,1.31738281,0.08862305,5890
0.68212891,1.41894531,0.27709961,5914
0.63867188,1.42675781,0.22607422,5927
0.67089844,1.49121094,-0.04940796,5930
0.62255859,1.19238281,-0.26904297,5934
0.48876953,0.74951172,-0.60839844,5937
0.33227539,0.38183594,-0.85839844,5965
0.2512207,0.2467041,-1.08398438,5967
0.28295898,0.24902344,-1.1328125,5970
0.29052734,0.39575195,-1.01464844,5995
0.31567383,0.59179688,-0.93066406,5998
0.25512695,0.70800781,-0.83691406,6001
0.05575562,0.9765625,-0.64746094,6025
-0.14367676,1.13574219,-0.609375,6033
-0.13842773,0.85351563,-0.85546875,6036
-0.05462646,0.34326172,-1.34375,6045
-0.04879761,-0.06524658,-1.89550781,6048
-0.07916260000000001,-0.19787598,-2.09375,6076
-0.11474609,-0.13635254,-1.94140625,6078
-0.21606445,-0.01480103,-1.59863281,6081
-0.32373047,-0.02880859,-1.37207031,6092
-0.38256836,-0.06021118,-1.046875,6105
-0.60107422,0.4206543,-0.34301758,6108
-0.76513672,1.0625,-0.10314941,6125
-0.55615234,0.66210938,-0.54980469,6128
-0.20788574,-0.24084473,-1.36328125,6146
0.02177429,-1.08886719,-2.02148438,6149
0.18261719,-1.48242188,-2.22070313,6166
-0.30932617,-0.50048828,-0.83496094,6169
-0.60791016,0.14685059,0.04864502,6196
-0.68603516,0.34619141,0.42529297,6199
-0.43041992,0.17431641,0.03912354,6202
-0.14111328,-0.23022461,-0.53417969,6226
0.18811035,-0.87402344,-0.83300781,6229
0.37060547,-1.27246094,-0.84375,6232
