X,Y,Z,timestamp
0.22766113,0.040802,-0.24719238,2
0.55615234,1.11132813,-0.27612305,6
0.94775391,2.22265625,-0.19055176,10
1.15625,2.4375,-0.01087189,14
0.91308594,1.65234375,0.11694336,18
0.60449219,0.75390625,0.36083984,23
0.47290039,0.31567383,0.55078125,26
0.50585938,0.42602539,0.50439453,30
0.37304688,0.62646484,0.4230957,36
0.2824707,0.52929688,0.24963379,40
0.36572266,0.35961914,0.00577164,44
0.42407227,0.31274414,-0.13171387,48
0.39624023,0.25585938,-0.10968018,52
0.45507813,0.33886719,0.00568771,58
0.53027344,0.42993164,0.07397461,62
0.46533203,0.41918945,0.06378174,70
0.31323242,0.23278809,0.06579589999999999,74
0.21728516,-0.11419678,0.04367065,101
0.21130371,-0.20275879,0.0531311,116
0.17773438,-0.17126465,-0.06390381,119
0.16967773,-0.26464844,-0.39672852,124
0.23083496,0.02038574,-0.54931641,132
0.20202637,0.47607422,-0.48242188,141
0.14306641,0.49365234,-0.30200195,149
0.16601563,0.39111328,-0.15722656,161
0.12890625,0.17871094,-0.17565918,166
0.03512573,0.14892578,-0.13598633,190
-0.01574707,0.42553711,-0.03900146,200
-0.08258057,0.54882813,0.0458374,223
-0.17492676,0.45996094,0.12927246,235
-0.26879883,0.07684326,0.16809082,250
-0.33764648,-0.34472656,0.14758301,267
-0.27612305,-0.15051270000000003,0.09228516,284
-0.39135742,0.13122559,-0.28100586,302
-0.57373047,0.10455322,-0.56933594,318
-0.69189453,-0.07684326,-0.75927734,335
-0.67382813,-0.19274902,-0.56835938,339
-0.60449219,-0.16198729999999997,-0.26733398,352
-0.5390625,-0.12359619,-0.08221436,355
-0.48974609,-0.27783203,-0.00954437,359
-0.49780273,-0.59960938,-0.12097168,370
-0.54882813,-0.74072266,-0.26123047,385
-0.515625,-0.62255859,-0.44921875,402
-0.26855469,-0.19372559,-0.50732422,419
0.07025146,0.08648682,-0.58105469,436
0.16674805,0.00590134,-0.43334961,440
0.03851318,-0.69921875,0.00380516,449
-0.10357666,-1.39648438,0.01976013,454
-0.24414063,-1.70605469,-0.23010254,470
-0.05700684,-1.30566406,-0.45019531,484
0.22839355,0.53515625,-0.33178711,503
0.36376953,0.89941406,-0.31103516,520
0.36450195,0.87744141,-0.22802734,537
0.40820313,0.87158203,0.01151276,550
0.57568359,1.07714844,0.35009766,554
0.78759766,0.97802734,0.45996094,559
1.05957031,0.94091797,0.23364258,563
1.16992188,0.88037109,0.01063538,567
0.92675781,0.68261719,-0.05670166,571
