X,Y,Z,timestamp
-2.58789063,-1.43945313,-2.60351563,738
-1.296875,-2.2421875,-2.45507813,760
0.10101318,-2.36914063,-1.70898438,764
0.80712891,-1.88574219,-0.90722656,768
1.49121094,-1.36132813,-0.578125,791
2.46875,-0.49145508,-0.53271484,794
4.0625,0.80566406,-0.90429688,798
5.98828125,2.2734375,-0.85888672,824
7.37109375,3.47070313,-0.45898438,828
7.80859375,4.05859375,0.57519531,836
7.50390625,3.83203125,1.43066406,841
7.34375,3.97070313,1.18945313,843
7.1015625,4.65625,0.98095703,871
6.74609375,5.69140625,0.91064453,874
6.28125,6.5234375,1.36816406,877
5.59765625,5.9609375,1.48046875,901
5.04296875,4.26953125,1.35546875,904
4.59375,2.8828125,1.45996094,907
4.0859375,2.20898438,1.26855469,932
3.85351563,2.47265625,0.97119141,934
3.34570313,2.68554688,0.81054688,937
2.96484375,2.0,0.57910156,962
2.69335938,1.40527344,0.53466797,965
2.25390625,1.1875,0.44140625,968
1.5078125,0.76123047,0.20727539,992
0.94580078,0.51367188,-0.02688599,995
0.55126953,0.79394531,-0.1116333,998
0.04190063,1.33300781,0.36962891,1035
-0.29516602,1.16894531,0.54882813,1038
-0.60498047,0.45996094,0.73095703,1040
-0.56298828,0.65820313,0.79443359,1043
-0.44116211,0.74755859,0.28710938,1044
-0.44140625,-0.10217285,-0.70898438,1072
-0.74169922,-1.09472656,-1.41992188,1074
-1.05761719,-0.57519531,-0.52783203,1076
-1.77148438,0.64013672,0.25390625,1103
-1.72460938,2.22851563,-1.12109375,1105
-1.30664063,-1.13183594,-1.09570313,1108
-1.17089844,-1.90136719,-0.65234375,1133
-1.35058594,0.45874023,0.18676758,1136
-1.30761719,0.77490234,0.26196289,1138
-1.265625,0.31860352,-0.578125,1163
-1.22753906,0.31469727,-1.32324219,1166
-1.09082031,0.41625977,-2.01367188,1168
-1.15917969,0.02055359,-2.21875,1194
-1.29980469,-0.40942383,-1.4375,1196
-1.45019531,-0.66992188,-0.92529297,1199
-1.27148438,-0.42675781,-0.80859375,1224
-1.04785156,-0.01112366,-0.73144531,1227
-1.04589844,-0.17614746,-0.77294922,1229
-0.82177734,-0.27587891,-0.73486328,1254
-1.04589844,0.37646484,-0.45849609,1257
-1.35058594,0.66357422,0.3059082,1260
-1.515625,0.33178711,0.77197266,1285
-1.34667969,0.32861328,0.68359375,1288
-1.04882813,0.70263672,0.37792969,1291
-0.86474609,0.87988281,0.26611328,1315
-0.70068359,0.98046875,0.28808594,1318
-0.56152344,0.79589844,0.14831543,1320
-0.41357422,0.36645508,0.4387207,1345
-0.44262695,0.69140625,0.67626953,1348
-0.67431641,0.83203125,0.91845703,1350
-0.66357422,0.61962891,0.92675781,1375
-0.60351563,0.53759766,0.81933594,1380
-0.79345703,0.31396484,0.60351563,1383
-0.82568359,0.09393311,0.43505859,1406
-0.66162109,0.23596191,0.37133789,1411
-0.52001953,0.03207397,0.56884766,1415
-0.59326172,-0.10986328,0.95361328,1426
-0.76025391,-0.19885254,0.94824219,1428
-0.640625,-0.75830078,0.56884766,1456
-0.38085938,-0.32910156,0.58837891,1458
-0.6484375,0.15856934,1.16699219,1459
-0.50048828,-0.18688965,0.85986328,1486
-0.26904297,0.0282135,0.45678711,1489
-0.40429688,0.12780762,0.25170898,1491
-0.49121094,-0.24743652,0.35009766,1517
-0.47119141,-0.44873047,0.29223633,1519
-0.09277344,0.08380127,0.0760498,1522
0.17651367,0.65332031,-0.06494141,1547
0.44750977,0.35083008,-0.21875,1550
0.55322266,-0.15795898,-0.49853516,1552
0.86962891,-0.31030273,-0.58056641,1577
0.96826172,-0.45458984,-0.27978516,1580
1.04980469,-0.34545898,-0.20043945,1582
1.40917969,0.3215332,-0.28515625,1608
-1.00976563,-0.01121521,-0.05212402,20326
-1.13183594,-0.22692871,0.33349609,20329
-1.23046875,-0.5,0.38574219,20332
-1.20410156,-0.48339844,0.15014648,20357
-1.10546875,-0.73779297,-0.03857422,20360
-1.01953125,-0.87939453,-0.06433105,20363
-0.94140625,-0.75146484,0.0617981,20389
-0.86669922,-0.875,-0.4597168,20394
-0.56347656,-0.8828125,-0.9921875,20400
-0.01841736,-0.08630371,-1.30859375,20407
0.53662109,-0.03436279,-1.68457031,20410
1.34863281,-0.34692383,-1.89746094,20438
2.02148438,-0.24597168,-1.77539063,20441
2.671875,-0.13818359,-1.95117188,20448
3.6484375,0.17333984,-2.50390625,20457
4.77734375,0.52832031,-2.96289063,20461
5.85546875,0.77783203,-3.33007813,20488
6.6484375,1.13671875,-3.546875,20492
7.0546875,1.41308594,-3.69140625,20495
7.2578125,1.67675781,-3.80859375,20518
7.4375,2.13671875,-4.015625,20521
7.41015625,2.921875,-3.765625,20524
6.76171875,3.34375,-2.96875,20548
5.7109375,2.9765625,-2.61328125,20551
4.89453125,2.2578125,-2.625,20554
4.26171875,1.16308594,-2.11523438,20578
3.91601563,0.92431641,-1.51367188,20581
3.34960938,1.67089844,-0.74755859,20584
2.48632813,1.70898438,0.01597595,20608
2.0859375,1.81347656,0.004257199999999999,20611
1.31640625,1.83105469,0.34155273,20614
-0.07952881,0.42749023,1.0,20639
-2.06054688,-1.65039063,1.42285156,20642
-4.375,-3.09960938,2.53710938,20645
-5.7890625,-1.51171875,2.84765625,20669
-5.76171875,1.35546875,2.58398438,20672
-5.71484375,1.39941406,1.14648438,20675
-5.2265625,0.24877929999999995,0.79248047,20699
-4.92578125,-0.36499023,1.87695313,20702
-5.21875,0.04736328,2.33398438,20705
-5.3671875,-0.26635742,3.08007813,20729
-5.03515625,-0.15942383,3.51171875,20732
-3.63671875,0.42822266,3.5546875,20735
-2.99023438,-0.38232422,3.98828125,20759
-2.82226563,-1.80371094,3.91601563,20762
-2.31640625,-2.3046875,3.79492188,20765
-1.921875,-1.97167969,3.07421875,20790
-2.61328125,-2.11328125,2.38476563,20792
-2.90625,-1.63378906,2.28710938,20795
-2.34375,0.25341797,2.1953125,20820
-2.08203125,1.07519531,1.390625,20823
-1.55078125,0.73632813,0.88037109,20827
-0.91894531,-0.4465332,1.21972656,20852
-0.39257813,-0.38696289,0.95751953,20855
-0.06137085,0.48291016,0.97314453,20858
0.04891968,-0.09790039,1.33398438,20880
0.65771484,-0.26489258,1.1796875,20883
0.97607422,0.67333984,1.35449219,20885
0.86474609,0.11920166,1.49609375,20911
1.35839844,-0.56542969,0.79394531,20915
1.89746094,-0.43945313,0.15661621,20919
2.05273438,-0.69482422,-0.08697510000000001,20945
2.12304688,-0.53710938,-0.22607422,20948
2.4609375,0.77001953,-0.55175781,20952
2.61328125,1.58886719,-0.40283203,20962
2.42773438,1.35449219,0.26342773,20965
2.0078125,1.46875,0.34838867,20992
1.8984375,1.83984375,0.17041016,20996
2.54882813,1.765625,0.50048828,20999
3.11328125,1.85058594,1.19042969,21023
2.94140625,2.07421875,1.51953125,21030
2.69726563,2.4921875,1.53710938,21034
2.30078125,2.9609375,1.65527344,21043
1.91210938,2.63085938,1.08203125,21047
1.88378906,2.23046875,0.828125,21072
1.7421875,2.1015625,0.88574219,21075
1.24121094,1.11132813,0.53320313,21078
1.05664063,1.19335938,0.28173828,21102
0.93212891,1.70898438,-0.02891541,21105
0.66357422,1.11523438,-0.37060547,21109
0.36157227,0.63525391,-0.22119141,21132
0.13208008,0.46557617,0.02064514,21135
-0.0086441,0.63818359,0.37817383,21139
-0.25634766,0.80517578,0.80224609,21164
-0.71728516,0.18908691,0.71972656,21167
-0.95019531,-0.2154541,0.44775391,21171
-1.11621094,-0.3203125,0.2401123,21194
-1.33398438,-0.68164063,-0.20104979999999997,21197
-1.40722656,-0.69921875,-0.46557617,21201
-1.31640625,-0.82373047,-0.40844727,21224
-1.1953125,-1.08007813,-0.36035156,21227
-1.2578125,-1.1875,-0.31958008,21230
-1.24023438,-1.75585938,-0.49169922,21254
-0.97900391,-2.15039063,-0.37255859,21257
-0.8984375,-1.96191406,-0.08123779,21260
-1.01464844,-1.94335938,-0.10723877,21284
-0.95263672,-1.15820313,-0.25341797,21287
-0.84765625,-0.63623047,-0.29980469,21290
-0.93798828,-0.77246094,-0.0357666,21314
-1.18261719,-0.24377441,0.86279297,21317
-0.98681641,0.34155273,1.06835938,21320
-0.66259766,0.47167969,1.17382813,21345
-0.57666016,0.68603516,1.24707031,21347
-0.71386719,0.63085938,1.20996094,21350
-0.66015625,0.47094727,1.03125,21375
-0.52490234,0.75439453,0.62841797,21378
-0.53710938,0.62402344,0.29174805,21381
-0.67285156,0.26318359,0.2668457,21405
-0.61621094,0.34326172,0.1328125,21408
-0.64257813,0.37036133,0.13391113,21411
-0.73339844,0.28295898,0.27124023,21435
-0.82861328,0.31591797,0.35888672,21438
-0.76708984,0.42382813,0.23999023,21441
-0.74414063,0.38964844,0.22070313,21466
-0.96142578,-0.04269409,0.18029785,21469
-1.28417969,-0.52587891,-0.25292969,21471
-1.45117188,-0.53173828,-0.78808594,21496
-1.421875,-0.27783203,-1.23046875,21500
-1.81347656,-0.59863281,-1.61328125,21503
-1.984375,-0.78320313,-1.72851563,21526
-1.84277344,-0.47387695,-1.41308594,21529
-1.68847656,-0.0402832,-1.109375,21532
-1.55664063,0.2088623,-1.01074219,21557
-1.36035156,0.05856323,-1.29394531,21560
-1.06933594,-0.16137695,-1.63085938,21562
-0.86914063,-0.32568359,-2.01171875,21587
-0.81445313,-0.32495117,-2.34179688,21590
-0.92236328,0.18493652,-2.2265625,21593
-0.82275391,0.26977539,-1.87011719,21617
-0.71630859,0.05215454,-1.8671875,21620
-1.22851563,0.20666504,-1.97558594,21623
-1.359375,0.27856445,-1.8046875,21649
-0.91845703,-0.14111328,-2.33203125,21654
-0.72802734,-0.37426758,-2.40625,21655
-0.37060547,0.18139648,-1.78710938,21679
-0.47485352,-0.51367188,-1.52636719,21680
-0.47021484,-0.99121094,-1.02148438,21681
-0.14135742,-0.14184570000000002,-0.76513672,21709
-0.021957400000000002,-0.20361328,-0.95556641,21710
0.19921875,-1.203125,-0.91357422,21712
0.54052734,-1.27832031,-0.74755859,21739
0.38989258,-0.63330078,-0.35571289,21741
0.54980469,0.41674805,0.01838684,21742
0.75292969,0.95361328,-0.02609253,21769
1.06835938,0.26806641,-0.29199219,21771
1.52050781,-0.67675781,-0.31176758,21772
1.62988281,-1.54296875,-0.09527588,21800
1.49804688,-2.18164063,0.13171387,21801
1.43652344,-2.78710938,1.00488281,21802
1.49023438,-3.05859375,1.81640625,21830
1.71289063,-3.15820313,2.21875,21833
1.93359375,-3.06445313,2.3046875,21835
2.21875,-3.14453125,2.04296875,21861
2.375,-3.12695313,1.86328125,21862
2.26367188,-2.71289063,1.88964844,21863
1.81445313,-2.234375,2.2421875,21890
1.36425781,-1.64160156,2.60546875,21891
0.81933594,-1.20800781,3.15625,21892
0.28637695,-0.81884766,3.9921875,21921
-0.43457031,-0.328125,4.6484375,21922
-0.79589844,0.31884766,4.71875,21923
-0.92822266,0.7109375,4.87890625,21951
-1.04199219,0.36816406,4.37890625,21952
-1.49902344,-0.44750977,3.13867188,21954
-2.59179688,-2.09765625,0.78369141,21981
-4.06640625,-4.4921875,-2.0078125,21983
-6.78515625,-3.30859375,-1.77246094,21984
-7.0703125,3.61914063,1.22558594,22012
-4.4765625,10.828125,2.99804688,22013
-2.08398438,13.7421875,2.84960938,22014
-1.16699219,5.63671875,1.53125,22042
-0.76708984,2.02734375,1.52246094,22043
-0.66015625,-0.25708008,2.22851563,22045
-0.61230469,-0.66113281,3.13085938,22072
-0.51025391,0.53515625,3.81445313,22074
-0.05856323,1.84570313,4.09375,22075
0.65527344,2.4453125,3.88671875,22102
1.16210938,2.47851563,3.39648438,22104
1.34472656,2.41992188,2.91015625,22105
1.53027344,2.61523438,2.42773438,22133
1.62109375,2.88867188,1.78515625,22134
1.46582031,2.94921875,1.19238281,22135
1.5,2.98046875,0.78515625,22163
1.56347656,3.12109375,0.52539063,22164
1.56835938,3.18359375,0.34863281,22166
1.38183594,2.89257813,0.29003906,22193
1.31152344,2.5859375,0.30322266,22195
1.390625,2.45117188,0.25366211,22196
1.34082031,2.50585938,0.12646484,22224
1.05371094,2.83007813,0.27807617,22226
0.82373047,3.0859375,0.46899414,22227
0.68017578,3.12695313,0.32983398,22254
0.42944336,3.03320313,0.04043579,22256
0.09368896,2.84375,-0.28564453,22257
-0.13623047,2.82421875,-0.45288086,22285
-0.19873047,2.96289063,-0.65039063,22286
-0.15551758,2.97265625,-0.96777344,22288
-0.09490967,2.87109375,-1.11035156,22315
0.01893616,2.74609375,-1.08398438,22316
0.15209961,2.68359375,-1.0546875,22318
0.25146484,2.63476563,-1.08496094,22344
0.30273438,2.50585938,-1.08691406,22345
0.61523438,2.1484375,-1.20996094,22374
0.72998047,2.05859375,-1.3515625,22375
0.84814453,2.1640625,-1.36230469,22376
1.00683594,2.59765625,-1.22167969,22404
1.08007813,2.765625,-1.12109375,22405
1.09960938,2.70898438,-0.90380859,22406
1.0234375,2.81640625,-0.56298828,22435
0.92236328,2.99023438,-0.23303223,22439
0.93994141,3.06835938,-0.20129395,22440
0.92089844,2.99414063,-0.25830078,22468
0.73779297,2.89648438,-0.31201172,22469
0.53808594,2.87890625,-0.47387695,22471
0.47290039,2.69335938,-0.80664063,22496
0.47607422,2.61328125,-1.03417969,22516
0.51611328,2.390625,-1.13183594,22532
0.50048828,1.93066406,-1.21972656,22550
0.53271484,1.70410156,-1.14941406,22567
0.73583984,1.5546875,-1.08007813,22570
0.96337891,1.34375,-1.19628906,22583
1.10351563,1.01953125,-1.22070313,22600
1.2421875,0.828125,-1.00683594,22604
1.29882813,0.93701172,-0.80078125,22607
1.12109375,0.81982422,-0.67919922,22611
1.04101563,0.63427734,-0.53515625,22619
0.8984375,0.69580078,-0.50048828,22633
0.81152344,0.65185547,-0.39624023,22637
0.64599609,0.65966797,-0.16809082,22641
0.56542969,0.83544922,0.14672852,22651
0.51708984,1.07617188,0.546875,22655
0.30297852,1.39746094,0.91699219,22659
-0.09472656,1.37890625,1.19628906,22667
-0.42211914,0.96826172,1.19921875,22671
-0.72119141,0.88037109,0.97607422,22698
-0.85302734,0.82763672,0.92138672,22709
-0.98681641,0.53369141,0.94238281,22719
-0.86962891,0.59326172,1.23242188,22732
-0.94335938,0.70263672,1.90722656,22736
-0.68701172,0.63525391,2.44335938,22751
-0.63476563,0.21752929999999995,2.73242188,22768
-0.60644531,-0.21411133,2.83203125,22777
-0.34472656,-0.37231445,2.90820313,22782
-0.14196777,-0.53759766,3.12109375,22801
0.19323729999999997,-0.80957031,3.12109375,22806
0.46948242,-0.96191406,2.68945313,22818
0.609375,-0.76220703,2.39257813,22822
0.75292969,-0.55615234,2.5859375,22827
0.61572266,-0.98193359,2.60742188,22835
0.44116211,-1.80761719,2.86914063,22843
0.28027344,-2.31445313,3.15039063,22852
0.19714355,-2.44726563,3.13671875,22859
0.19006348,-2.43945313,2.81835938,22863
0.29492188,-2.33007813,2.24609375,22902
0.35644531,-2.12109375,1.6484375,22919
0.24096679999999995,-1.89550781,1.10253906,22923
0.10644531,-1.72460938,1.06347656,22928
-0.04971313,-1.80859375,1.35253906,22931
-0.01196289,-1.82128906,1.57324219,22937
-0.02639771,-1.90722656,1.54003906,22953
-0.03579712,-2.18945313,1.31542969,22969
0.01358795,-2.30078125,1.11523438,22986
-0.06359863,-2.0625,0.85449219,23003
-0.26708984,-1.79296875,0.46606445,23018
-0.36621094,-1.54199219,0.37597656,23037
-0.37548828,-1.11523438,0.296875,23040
-0.61962891,-0.6796875,-0.11639404,23053
-0.87597656,-0.60546875,-0.32202148,23070
-1.0078125,-0.80175781,-0.5,23087
-1.29003906,-0.87744141,-0.93457031,23092
-1.671875,-0.74365234,-0.97802734,23104
-2.12109375,-0.54443359,-0.78955078,23107
-2.4296875,-0.39135742,-0.86035156,23111
-2.48828125,-0.38574219,-1.09375,23120
-2.171875,-0.34960938,-1.51367188,23124
-1.83789063,-0.24023438,-1.85058594,23134
-1.53808594,-0.16015625,-1.88574219,23154
-1.40039063,0.05657959,-2.35742188,23158
-1.44238281,0.34057617,-2.78125,23161
-1.7109375,0.34790039,-2.75,23171
-1.99121094,0.30981445,-2.84960938,23176
-2.15625,0.18664551,-2.90039063,23192
-2.21679688,-0.05822754,-2.66210938,23196
-2.10546875,-0.17382813,-2.65234375,23202
-1.97265625,-0.24462891,-2.79296875,23207
-1.66503906,-0.05450439,-2.73632813,23211
-1.45117188,0.15075684,-2.515625,23219
-1.46191406,0.32324219,-2.3125,23224
-1.5078125,0.18554688,-2.16601563,23238
-1.40039063,-0.00377846,-2.34375,23255
-1.36132813,0.06835938,-2.7109375,23271
-1.45410156,0.21252441,-2.6796875,23288
-1.86523438,0.41552734,-2.65820313,23313
-2.33789063,0.17016602,-2.58007813,23329
-2.60351563,-0.21594238,-2.47851563,23336
-2.47460938,-0.36767578,-2.39648438,23340
-2.21289063,-0.43164063,-2.17382813,23344
-1.86230469,-0.63623047,-1.99609375,23355
-1.37792969,-0.28833008,-1.67773438,23360
-1.59375,0.07312012,-1.38085938,23363
-1.92285156,0.375,-1.30957031,23368
-2.23046875,0.40893555,-1.39550781,23371
-2.54101563,0.07104492,-1.57617188,23374
-2.65429688,-0.31152344,-1.86621094,23383
-2.515625,-0.61621094,-1.90917969,23387
-2.30078125,-0.64892578,-1.33007813,23418
-2.30859375,-0.01611328,-0.46728516,23421
-2.54492188,0.43212891,-0.0390625,23424
-2.95507813,0.25683594,-0.01350403,23434
-3.20507813,0.02703857,0.08264160000000001,23439
-3.04296875,0.01081085,0.06304932,23465
-2.76953125,-0.00225258,0.05310059,23468
-2.51953125,0.03445435,0.13989258,23471
-2.39453125,0.04959106,0.21582031,23494
-2.12304688,0.43994141,0.11767578,23507
-2.0,0.84423828,0.06988525,23509
-2.09375,0.91894531,0.06204224,23514
-1.97558594,0.85839844,-0.1920166,23517
-2.21484375,0.41210938,-0.33764648,23544
-2.26171875,-0.3137207,0.11846924,23557
-1.94726563,-0.51074219,0.31494141,23560
-1.921875,-0.32666016,0.40820313,23564
-2.09570313,-0.1282959,0.65380859,23567
-2.08789063,-0.15441895,0.71679688,23595
-2.12695313,-0.13159179999999998,0.703125,23598
-2.08789063,-0.63867188,0.42260742,23601
-2.23632813,-0.99902344,0.20971679999999995,23625
-1.96679688,-0.16284179999999998,0.41796875,23628
-1.73730469,1.07519531,0.89599609,23631
-1.38769531,1.8046875,1.12597656,23655
-1.67773438,1.49511719,0.578125,23658
-2.22851563,0.91650391,0.46191406,23661
-2.75195313,0.3527832,0.51464844,23686
-2.79296875,-0.11273193,-0.21276855,23689
-2.75585938,-0.31201172,-0.43432617,23691
-2.57617188,0.72363281,-0.21716309,23716
-2.59375,1.79394531,0.83251953,23719
-2.42382813,2.21679688,2.03710938,23722
-2.71484375,1.60253906,2.65820313,23746
-2.89257813,0.76464844,2.72265625,23749
-2.78320313,0.65869141,2.26171875,23752
-2.94335938,0.57080078,1.8125,23777
-3.06054688,0.45532227,1.84277344,23779
-3.23242188,0.58398438,1.80761719,23782
-3.56054688,0.5703125,1.63964844,23807
-3.7421875,0.27539063,1.43164063,23810
-3.63867188,0.23950195,1.43945313,23812
-3.84179688,0.08569336,1.48535156,23837
-3.6640625,0.20153809,1.65429688,23840
-3.66992188,0.38183594,1.93066406,23843
-3.9375,0.30493164,1.60058594,23867
-4.2109375,0.09710693,1.04199219,23870
-4.62890625,-0.53369141,0.32885742,23873
-4.59765625,-0.71923828,-0.18566895,23898
-4.328125,-0.29077148,-0.13903809,23911
-4.0390625,0.01954651,0.20703125,23914
-3.71484375,-0.0925293,0.24438477,23918
-3.62109375,-0.27587891,0.33813477,23921
-3.47460938,-0.58398438,0.43603516,23948
-3.53125,-0.94482422,0.4050293,23951
-3.55859375,-1.26757813,0.11187744,23962
-2.74023438,-1.28515625,-0.18725586,23968
-2.90625,-1.46386719,-0.12322998,23971
-2.17578125,-0.14794922,0.734375,23998
-2.22265625,0.05834961,0.71484375,24001
-2.31640625,-0.02436829,0.34985352,24004
-2.453125,-0.53515625,-0.03927612,24029
-2.5234375,-0.92285156,-0.53027344,24032
-2.546875,-0.95605469,-0.67773438,24034
-2.37109375,-1.0859375,-0.53369141,24059
-2.0703125,-1.25,-0.38989258,24062
-1.66601563,-1.23925781,-0.25292969,24071
-1.22070313,-0.92333984,-0.23425293,24082
-1.01171875,-0.72314453,-0.23132324,24084
-0.97021484,-0.86962891,-0.27856445,24109
-0.85107422,-0.8203125,-0.53857422,24112
-0.98144531,-0.75244141,-1.01855469,24130
-1.17578125,-0.88623047,-1.29296875,24134
-1.30664063,-0.94824219,-1.3671875,24137
-1.46679688,-1.01464844,-1.41308594,24160
-1.59277344,-0.97363281,-1.44726563,24163
-1.75976563,-0.94580078,-1.49609375,24178
-1.74316406,-0.95751953,-1.48632813,24182
-1.42773438,-0.76318359,-1.41601563,24185
-1.29296875,-0.45849609,-1.12890625,24210
-1.13378906,-0.14172363,-0.87792969,24213
-0.76464844,0.18542479999999997,-1.18554688,24231
-0.43139648,0.20581055,-1.63964844,24238
-0.39208984,-0.27441406,-1.96289063,24241
-0.38867188,-0.60449219,-2.1328125,24250
-0.46484375,-0.49023438,-2.28710938,24253
-0.47070313,-0.84667969,-2.36914063,24281
-0.18786621,-1.05566406,-2.16796875,24284
-0.13854979999999997,-0.92236328,-1.80371094,24287
-0.05960083,-0.828125,-1.26855469,24311
0.27514648,-1.08984375,-0.80566406,24314
0.53515625,-1.19726563,-0.97216797,24317
0.72363281,-0.63378906,-1.65429688,24341
0.86914063,-0.21582031,-1.96582031,24349
0.83349609,-0.45922852,-2.18359375,24352
0.91748047,-0.94677734,-2.26367188,24362
1.01660156,-1.53710938,-2.38867188,24364
1.00292969,-1.38378906,-2.37695313,24392
0.83740234,-0.72021484,-1.9921875,24400
1.02734375,-0.54638672,-1.34472656,24416
1.26074219,-0.67578125,-0.96044922,24420
1.32128906,-0.81835938,-0.99853516,24433
1.29589844,-1.23730469,-1.03613281,24437
1.28613281,-1.49414063,-1.21484375,24450
1.46777344,-1.453125,-1.43945313,24454
1.4375,-1.58300781,-1.390625,24457
1.37890625,-1.76757813,-1.41699219,24498
1.37109375,-1.8203125,-1.37304688,24501
1.45410156,-1.796875,-1.20996094,24504
1.640625,-1.87109375,-1.03710938,24510
1.64355469,-2.20898438,-0.53027344,24514
1.796875,-2.26367188,0.37670898,24524
1.90136719,-1.90332031,0.82617188,24528
1.71777344,-1.48339844,0.81396484,24553
1.41113281,-1.26757813,0.32226563,24556
1.13085938,-0.83398438,-0.3815918,24559
1.08300781,-0.08526611,-1.09570313,24583
1.02832031,0.54101563,-1.54492188,24586
1.15039063,0.53515625,-1.32421875,24589
1.63183594,0.49658203,-0.66601563,24614
1.96289063,0.94970703,-0.09729004,24617
2.16210938,1.37695313,0.20239258,24620
2.32421875,1.59863281,0.15356445,24644
2.34765625,1.859375,0.20666504,24647
2.50585938,1.82324219,0.33862305,24650
2.70117188,1.81640625,0.30566406,24675
2.8671875,2.109375,0.03991699,24679
2.91796875,2.2734375,0.22229004,24682
2.93945313,2.0390625,0.60839844,24704
2.78320313,1.66015625,0.69628906,24707
2.57226563,1.66796875,0.72998047,24711
2.484375,1.50878906,0.64111328,24735
2.59570313,1.40136719,0.62011719,24738
2.87109375,1.48632813,0.64404297,24740
2.87109375,1.24902344,0.77148438,24765
2.99609375,0.89990234,0.62255859,24768
3.12695313,0.47485352,0.41333008,24771
3.14453125,-0.28930664,0.3371582,24795
3.17382813,-0.69042969,0.03710938,24802
2.96679688,-0.34619141,-0.1439209,24819
2.66210938,-0.01782227,0.04071045,24823
2.65234375,0.41821289,-0.01059723,24826
2.625,1.12597656,0.08551025,24836
2.3828125,1.91601563,0.04800415,24838
2.234375,2.29101563,0.13427734,24866
2.03320313,2.16015625,-0.02313232,24869
1.74316406,1.65917969,-0.35009766,24871
1.55175781,1.00195313,-1.07128906,24896
1.11816406,0.91064453,-1.51660156,24899
0.56103516,1.34472656,-1.203125,24902
0.34155273,1.48632813,-0.24377441,24926
0.23828125,1.81054688,0.46508789,24929
0.55224609,2.37109375,0.72119141,24932
0.86669922,2.76953125,0.72802734,24957
1.11816406,1.78222656,0.62988281,24970
0.67529297,0.84423828,0.2590332,24988
-0.70849609,0.44335938,0.17102051,24992
-0.18188477,-0.29443359,-0.15063477,24995
0.04925537,-0.27905273,-0.21447754,24998
-0.08026123,0.70996094,-0.31542969,25007
-0.09124756,1.88085938,-0.296875,25010
-0.03561401,2.66992188,0.01339722,25037
-0.89453125,1.984375,1.18945313,25055
-1.21191406,0.51855469,1.52636719,25107
